symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
NXSETH,0.00000000,0.000,0.00000000,0.00077300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NXSBNB,0.00000000,0.000,0.00000000,0.01087000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ENJBNB,0.00000000,0.000,0.00000000,0.00136800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DATABTC,-0.00000001,-1.176,0.00000087,0.00000085,0.00000084,9799.00000000,0.00000084,108333.00000000,0.00000085,459627.00000000,0.00000085,0.00000092,0.00000083,13491867.00000000,11.76576621,1694847417767,1694933817767,13920844,13922459,1616
DATAETH,0.00000000,0.000,0.00000000,0.00002034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ONTUSDT,-0.00200000,-1.208,0.16846960,0.16570000,0.16360000,1124.00000000,0.16350000,10518.00000000,0.16360000,731.00000000,0.16560000,0.17260000,0.16250000,14835671.00000000,2499359.53550000,1694848560663,1694934960663,90636524,90652742,16219
TRXBNB,-0.00000150,-0.384,0.00038992,0.00039040,0.00038870,771.00000000,0.00038860,2395.00000000,0.00038880,3100.00000000,0.00039020,0.00039300,0.00038670,1732029.00000000,675.35590850,1694848556256,1694934956256,18049714,18051227,1514
TRXUSDT,-0.00038000,-0.453,0.08351581,0.08387000,0.08348000,47480.60000000,0.08347000,50996.40000000,0.08348000,69536.10000000,0.08386000,0.08399000,0.08306000,193849047.70000000,16189459.77092300,1694848570610,1694934970610,251918493,251981079,62587
ETCUSDT,-0.22000000,-1.399,15.54483789,15.73000000,15.51000000,5.08000000,15.50000000,119.49000000,15.51000000,2631.43000000,15.73000000,15.76000000,15.31000000,191727.22000000,2980368.55310000,1694848570133,1694934970133,182792503,182807166,14664
ETCBNB,-0.00100000,-1.368,0.07262031,0.07320000,0.07210000,2.00000000,0.07200000,50.93000000,0.07220000,0.47000000,0.07310000,0.07320000,0.07190000,402.84000000,29.25436700,1694848571819,1694934971819,2696058,2696161,104
ICXUSDT,-0.00340000,-1.952,0.17357101,0.17430000,0.17080000,819.00000000,0.17060000,4451.70000000,0.17080000,3417.90000000,0.17420000,0.17620000,0.17010000,3123878.10000000,542214.66349000,1694848569857,1694934969857,46478850,46482656,3807
SCBTC,0.00000000,0.000,0.00000000,0.00000017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
SCETH,-0.00000004,-2.222,0.00000179,0.00000179,0.00000176,19789.00000000,0.00000175,55426.00000000,0.00000176,162865.00000000,0.00000180,0.00000181,0.00000176,2809759.00000000,5.02698735,1694848482176,1694934882176,3248917,3249016,100
NPXSBTC,0.00000000,0.000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NPXSETH,0.00000000,0.000,0.00000000,0.00000345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
VENUSDT,0.00000000,0.000,0.00000000,0.00010000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
KEYBTC,0.00000000,0.000,0.00000000,0.00000013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
KEYETH,0.00000000,0.000,0.00000000,0.00000227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NASBTC,0.00000000,0.000,0.00000000,0.00000228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NASETH,0.00000000,0.000,0.00000000,0.00004047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NASBNB,0.00000000,0.000,0.00000000,0.02337000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MFTBTC,0.00000000,0.000,0.00000000,0.00000008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MFTETH,0.00000000,0.000,0.00000000,0.00000433,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MFTBNB,0.00000000,0.000,0.00000000,0.00001485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DENTBTC,0.00000000,0.000,0.00000000,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
DENTETH,0.00000001,2.632,0.00000038,0.00000038,0.00000039,86564.00000000,0.00000038,6633935.00000000,0.00000039,30986449.00000000,0.00000038,0.00000039,0.00000038,9401258.00000000,3.59120575,1694848527758,1694934927758,7311155,7311278,124
ARDRBTC,-0.00000003,-1.220,0.00000247,0.00000246,0.00000243,16858.00000000,0.00000243,5130.00000000,0.00000244,2155.00000000,0.00000246,0.00000253,0.00000243,617256.00000000,1.52314886,1694848528930,1694934928930,7457232,7458381,1150
ARDRETH,0.00000000,0.000,0.00000000,0.00018870,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ARDRBNB,0.00000000,0.000,0.00000000,0.00316800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NULSUSDT,-0.00030000,-0.167,0.17975881,0.18000000,0.17960000,71.00000000,0.17950000,81.00000000,0.17970000,847.00000000,0.17990000,0.18190000,0.17790000,680990.00000000,122413.94960000,1694848527949,1694934927949,23869559,23871074,1516
HOTBTC,0.00000000,0.000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
HOTETH,-0.00000001,-1.515,0.00000066,0.00000066,0.00000065,22886.00000000,0.00000065,1416619.00000000,0.00000066,2531041.00000000,0.00000066,0.00000067,0.00000064,24851782.00000000,16.31947570,1694848516092,1694934916092,10534046,10534582,537
VETBTC,-0.00000003,-4.412,0.00000067,0.00000069,0.00000065,29972.00000000,0.00000065,9039545.00000000,0.00000066,8043814.00000000,0.00000068,0.00000069,0.00000064,52476964.00000000,34.90469192,1694848573011,1694934973011,26910086,26912838,2753
VETETH,-0.00000050,-4.500,0.00001080,0.00001113,0.00001061,16631.00000000,0.00001060,42780.00000000,0.00001062,179114.00000000,0.00001111,0.00001111,0.00001051,4427860.00000000,47.81464761,1694848569130,1694934969130,12912287,12913601,1315
VETUSDT,-0.00090000,-4.948,0.01769994,0.01819000,0.01729000,398960.30000000,0.01729000,46000.00000000,0.01730000,712971.80000000,0.01819000,0.01819000,0.01712000,356972366.30000000,6318390.16219800,1694848568444,1694934968444,198985663,199017142,31480
VETBNB,-0.00000420,-4.959,0.00008275,0.00008460,0.00008050,3000.00000000,0.00008040,35363.00000000,0.00008070,99087.00000000,0.00008470,0.00008470,0.00007980,4045598.00000000,334.76551620,1694848568260,1694934968260,6521361,6521830,470
DOCKBTC,-0.00000001,-1.852,0.00000054,0.00000054,0.00000053,2197.00000000,0.00000053,489405.00000000,0.00000054,102586.00000000,0.00000054,0.00000055,0.00000053,2015904.00000000,1.08741390,1694848558758,1694934958758,11555927,11556879,953
DOCKETH,0.00000000,0.000,0.00000000,0.00003283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
POLYBTC,0.00000000,0.000,0.00000000,0.00001384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
POLYBNB,0.00000000,0.000,0.00000000,0.00145900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PHXBTC,0.00000000,0.000,0.00000000,0.00000180,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PHXETH,0.00000000,0.000,0.00000000,0.00005617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PHXBNB,0.00000000,0.000,0.00000000,0.00045600,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
HCBTC,0.00000000,0.000,0.00000000,0.00002000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
HCETH,0.00000000,0.000,0.00000000,0.00513400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GOBTC,0.00000000,0.000,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
GOBNB,0.00000000,0.000,0.00000000,0.00069230,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PAXBTC,0.00000000,0.000,0.00000000,0.00025175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PAXBNB,0.00000000,0.000,0.00000000,0.20121000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PAXUSDT,0.00000000,0.000,0.00000000,0.99960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PAXETH,0.00000000,0.000,0.00000000,0.00888047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
RVNBTC,-0.00000001,-1.754,0.00000057,0.00000057,0.00000056,11475.00000000,0.00000056,4357181.00000000,0.00000057,2492517.00000000,0.00000057,0.00000058,0.00000056,2456207.00000000,1.39486586,1694848563523,1694934963523,23637697,23638064,368
DCRBTC,-0.00000400,-0.787,0.00050907,0.00050900,0.00050400,0.99400000,0.00050400,1.77100000,0.00050500,0.99400000,0.00050800,0.00051600,0.00050100,3657.58500000,1.86198171,1694848482158,1694934882158,9646685,9648598,1914
DCRBNB,0.00000000,0.000,0.00000000,0.78100000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USDCBNB,0.00000000,0.000,0.00000000,0.21755000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MITHBTC,0.00000000,0.000,0.00000000,0.00000080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
MITHBNB,0.00000000,0.000,0.00000000,0.00004410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCHABCBTC,0.00000000,0.000,0.00000000,0.02933000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCHSVBTC,0.00000000,0.000,0.00000000,0.01117900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCHABCUSDT,0.00000000,0.000,0.00000000,220.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BCHSVUSDT,0.00000000,0.000,0.00000000,58.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BNBPAX,0.00000000,0.000,0.00000000,495.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BTCPAX,0.00000000,0.000,0.00000000,51529.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
ETHPAX,0.00000000,0.000,0.00000000,3904.41000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XRPPAX,0.00000000,0.000,0.00000000,0.88960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
EOSPAX,0.00000000,0.000,0.00000000,2.58450000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XLMPAX,0.00000000,0.000,0.00000000,0.04221000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
RENBTC,-0.00000002,-1.070,0.00000185,0.00000186,0.00000185,1311.00000000,0.00000183,154374.00000000,0.00000185,62354.00000000,0.00000187,0.00000188,0.00000180,430311.00000000,0.79622132,1694848571059,1694934971059,18275965,18277953,1989
RENBNB,0.00000000,0.000,0.00000000,0.00458500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BNBTUSD,-0.10000000,-0.046,214.49374794,215.20000000,215.00000000,4.04300000,214.90000000,32.91900000,215.00000000,2.37300000,215.10000000,215.30000000,213.60000000,2629.99900000,564118.34260000,1694848553964,1694934953964,4384522,4388089,3568
XRPTUSD,-0.00410000,-0.820,0.49687628,0.49930000,0.49580000,1485.00000000,0.49520000,7661.00000000,0.49560000,62.00000000,0.49990000,0.50290000,0.49300000,616933.00000000,306539.37150000,1694848531941,1694934931941,1893967,1894741,775
EOSTUSD,0.00000000,0.000,0.00000000,4.11590000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XLMTUSD,0.00000000,0.000,0.00000000,0.06833000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
BNBUSDC,-0.10000000,-0.047,214.38438021,214.90000000,214.80000000,0.31300000,214.70000000,15.82600000,214.80000000,0.72000000,214.90000000,215.20000000,213.50000000,445.65900000,95542.32850000,1694848566553,1694934966553,5933726,5934586,861
BTCUSDC,49.88000000,0.188,26525.69825954,26496.84000000,26549.88000000,0.00555000,26547.43000000,0.18834000,26547.44000000,0.08591000,26500.00000000,26623.80000000,26424.51000000,146.20223000,3878116.23785240,1694848563352,1694934963352,64306953,64312077,5125
ETHUSDC,-5.88000000,-0.359,1633.00714567,1636.53000000,1630.65000000,0.00320000,1630.68000000,0.10960000,1630.69000000,0.36290000,1636.53000000,1639.66000000,1620.48000000,1910.30530000,3119542.20531300,1694848553962,1694934953962,31224251,31268679,44429
XRPUSDC,0.00000000,0.000,0.00000000,0.44090000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
EOSUSDC,0.00000000,0.000,0.00000000,1.15300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
XLMUSDC,0.00000000,0.000,0.00000000,0.04970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USDCUSDT,-0.00010000,-0.010,0.99991895,1.00000000,0.99990000,84.00000000,0.99980000,9799680.00000000,0.99990000,10193937.00000000,1.00000000,1.00010000,0.99980000,78017428.00000000,78011104.64680000,1694848571008,1694934971008,69563789,69614924,51136
ADATUSD,-0.00200000,-0.796,0.24985224,0.25090000,0.24940000,31.90000000,0.24920000,401.20000000,0.24970000,27.70000000,0.25140000,0.25190000,0.24740000,50932.50000000,12725.59925000,1694848571145,1694934971145,1263064,1263228,165
TRXTUSD,0.00000000,0.000,0.00000000,0.05986000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
NEOTUSD,0.00000000,0.000,0.00000000,11.81800000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
TRXXRP,0.00067000,0.399,0.16745973,0.16793000,0.16867000,74.40000000,0.16867000,72.70000000,0.16868000,1158.70000000,0.16800000,0.16879000,0.16626000,723674.80000000,121186.38438900,1694848554223,1694934954223,9477287,9479111,1825
XZCXRP,0.00000000,0.000,0.00000000,20.79200000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
PAXTUSD,0.00000000,0.000,0.00000000,0.99950000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USDCTUSD,0.00000000,0.000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
USDCPAX,0.00000000,0.000,0.00000000,1.00020000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LINKUSDT,-0.07100000,-1.130,6.24221600,6.28200000,6.21100000,32.10000000,6.21100000,8.55000000,6.21200000,2659.50000000,6.28200000,6.29900000,6.17100000,1394975.41000000,8707737.82671000,1694848571347,1694934971347,265390877,265420550,29674
LINKTUSD,0.00000000,0.000,0.00000000,28.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
LINKPAX,0.00000000,0.000,0.00000000,3.98340000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573266320,1689659666320,-1,-1,0
